image_path,calories,fat,carbs,protein,name
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561145732.jpg,29.4,0.1,7.500000000000001,0.6,orange with peel
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561146781.jpg,134.5739937219731,0.742152466367713,28.596412556053814,4.3869959641255605,"bagels, apple"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561147944.jpg,124.6206617647059,10.714729411764706,6.6439264705882355,2.412920588235294,"olive oil, mustard, carrot, salt, raspberries, almonds, arugula, vinegar, chard, blueberries"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561147967.jpg,209.38828470588234,9.925891764705883,22.757570588235293,7.685168235294118,"chard, vinegar, mustard, olive oil, carrot, salt, raspberries, cheese pizza, blueberries, arugula, almonds"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561147997.jpg,139.2331,6.487975187969925,15.518748120300751,5.308566165413534,"chard, vinegar, arugula, blueberries, olive oil, cheese pizza, almonds, salt, raspberries, mustard, zucchini, carrot"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561148021.jpg,167.48398657407407,9.235554166666667,10.93127824074074,10.279690740740742,"garlic, mushroom, chard, chive, olive oil, onions, raspberries, mustard, salt, cheese pizza, kale, white rice, eggs, cream, vinegar, arugula, thyme, blueberries, almonds, zucchini, ground turkey, celery, carrot"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561148042.jpg,151.32876040816328,8.154204081632653,10.465945714285715,9.275974285714286,"raspberries, ground turkey, cream, green beans, celery, chard, garlic, zucchini, almonds, olive oil, carrot, thyme, kale, salt, white rice, eggs, blueberries, mustard, arugula, vinegar, mushroom, onions, cheese pizza, chive"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561148303.jpg,265.8999977777778,9.400000000000002,33.50000222222222,11.200000000000001,cheese pizza
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561148336.jpg,188.3803205882353,6.7148852941176465,24.01101764705882,8.02170882352941,"lime, tomatoes, cheese pizza, cilantro, lemon juice, olive oil, mustard greens, cucumbers, onions, jalapenos, cherry tomatoes, arugula, salt, mangos"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561148481.jpg,200.91509142857143,10.275499285714286,13.50377642857143,13.279643571428574,"lime, carrot, thyme, olive oil, cucumbers, lemon juice, onions, jalapenos, celery, cream, chive, white rice, garlic, tomatoes, cherry tomatoes, mangos, cheese pizza, salt, cilantro, mustard greens, mushroom, arugula, kale, ground turkey, eggs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561392386.jpg,344.60000392156866,27.3,4.199999999999999,19.3,sausage
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561392410.jpg,222.97143452380953,16.732142857142858,5.3,12.660714285714286,"sausage, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561392430.jpg,140.0979879194631,9.563758389261745,6.477851677852349,7.442953020134229,"sausage, broccoli, strawberries"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561392459.jpg,143.71853927272727,10.221818545454546,4.242908727272727,8.614545818181817,"strawberries, sausage, scrambled eggs, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561392512.jpg,56.99999999999999,0.3,14.000000000000002,0.7000000000000001,berries
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561392543.jpg,105.88649495798319,7.402072268907562,10.228122689075631,0.8055462184873949,"vinegar, radishes, garlic, bell peppers, salt, berries, mustard, cucumbers, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561392570.jpg,80.1095807486631,4.855864171122994,9.05425935828877,1.3853475935828876,"bell peppers, mustard, salt, berries, cucumbers, garlic, olive oil, broccoli, vinegar, radishes"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561392593.jpg,108.93689907692308,7.4647587692307695,5.889066769230769,5.043261538461538,"vinegar, olive oil, broccoli, berries, bell peppers, radishes, salt, garlic, scrambled eggs, mustard, cucumbers"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561392632.jpg,142.07809630681817,10.113769318181818,5.544734659090909,7.494488068181818,"olive oil, cucumbers, mustard, bacon, berries, salt, bell peppers, garlic, broccoli, scrambled eggs, radishes, vinegar"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561392710.jpg,30.000000943396227,0.2,7.6,0.6,watermelon
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561392734.jpg,42.54545353535353,0.24646464646464644,10.57373787878788,0.6464646464646464,"watermelon, berries"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561393550.jpg,98.00000625,4.3,3.4000000000000004,11.000000568181818,cottage cheese
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561393619.jpg,82.40845387323944,2.77887323943662,7.430985915492958,7.083098943661972,"cottage cheese, berries"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561393649.jpg,75.63788551532033,2.2192200557103066,8.594428969359331,5.707799721448468,"berries, pineapple, cottage cheese"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561393715.jpg,35.0,0.4,7.000000000000001,2.4,broccoli
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561393741.jpg,114.44242545454546,7.852121212121212,3.203636363636363,7.743030303030303,"broccoli, scrambled eggs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561393764.jpg,154.28570769230768,11.041758791208792,3.035164835164835,10.475824175824174,"broccoli, scrambled eggs, bacon"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561404438.jpg,216.6090023668639,14.116443195266271,3.702801775147929,19.128866863905326,"wheat berry, cauliflower, garlic, olive oil, salt, steak, lime"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561404458.jpg,158.42152007722007,9.62223667953668,5.843764478764479,12.790507722007721,"lime, salt, cauliflower, pepper, olive oil, wheat berry, steak, carrot, garlic"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561404485.jpg,146.52531575931232,9.812376217765042,5.523104584527221,9.894926934097422,"cucumbers, garlic, mixed greens, salt, lime, vinegar, olive oil, beets, wheat berry, steak, pepper, cherry tomatoes, cauliflower, carrot"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561404505.jpg,123.05957918552038,7.8319445701357475,5.833854072398189,8.31793959276018,"cherry tomatoes, garlic, olive oil, cucumbers, wheat berry, cauliflower, salt, carrot, mixed greens, vinegar, steak, beets, broccoli, lime, pepper"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561404924.jpg,81.65112051282051,3.19205641025641,8.38309487179487,6.199592307692308,"parmesan cheese, croutons, caesar dressing, kale"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561404956.jpg,119.02535609756097,3.2177085365853655,5.601541463414634,16.651641463414634,"green onions, white rice, vinegar, ginger, parmesan cheese, soy sauce, croutons, chicken, spinach (raw), green beans, kale, caesar dressing, olive oil, salt, garlic, broccoli"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561405008.jpg,116.73738880597016,6.156664925373134,4.791091044776119,11.017416417910447,"garlic, soy sauce, vinegar, spinach (raw), caesar dressing, mustard greens, cucumbers, tomatoes, green onions, broccoli, salt, white rice, chicken, mustard, croutons, ginger, parmesan cheese, green beans, olive oil, kale"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561405034.jpg,116.52162810457516,6.720870588235295,4.978471895424836,9.748587581699345,"mustard, soy sauce, salt, green onions, spinach (raw), parmesan cheese, green beans, croutons, vinegar, chicken, garlic, tomatoes, broccoli, cucumbers, kale, caesar dressing, olive oil, mustard greens, ginger, olives, white rice"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561405332.jpg,34.999998113207546,0.4,6.999999999999999,2.4,broccoli
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561405356.jpg,117.4120471590909,2.3854522727272727,4.259572159090909,18.98501590909091,"ginger, vinegar, olive oil, garlic, soy sauce, broccoli, green onions, salt, chicken, white rice, spinach (raw), green beans"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561405389.jpg,119.2750937219731,3.763703139013453,5.428447982062781,15.68876547085202,"white rice, chickpeas, soy sauce, arugula, ginger, spinach (raw), parsley, pears, broccoli, garlic, salt, pepper, vinegar, green beans, olive oil, lemon juice, green onions, chicken"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561405411.jpg,117.75300602836877,3.018106028368794,9.104765957446807,13.201399645390072,"green beans, broccoli, salt, pears, chicken, lemon juice, vinegar, arugula, spinach (raw), parsley, olive oil, garlic, soy sauce, green onions, chickpeas, pepper, couscous, white rice, ginger"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561405836.jpg,265.9000032258065,9.4,33.5,11.200000000000001,cheese pizza
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561405864.jpg,185.96339716981134,5.042197169811321,11.975522641509434,21.76467075471698,"olive oil, broccoli, green onions, garlic, cheese pizza, soy sauce, salt, vinegar, white rice, spinach (raw), green beans, chicken, ginger"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561405887.jpg,153.48451438848923,4.1260129496402875,11.474230215827339,16.80845251798561,"olive oil, soy sauce, salt, cheese pizza, chicken, white rice, vinegar, spinach (raw), ginger, carrot, garlic, broccoli, green onions, pepper, green beans"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561405912.jpg,138.2050336734694,5.70115,9.212509693877552,12.316401020408165,"mixed greens, lime, cherry tomatoes, spinach (raw), vinegar, lettuce, cheese pizza, broccoli, chicken, garlic, soy sauce, white rice, pepper, green beans, ginger, onions, olive oil, cucumbers, green onions, salt, carrot"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561405934.jpg,118.24355884773661,4.675825514403292,8.784574485596707,10.398412757201646,"cucumbers, olive oil, soy sauce, green onions, salt, carrot, cheese pizza, pepper, chicken, lettuce, cherry tomatoes, green beans, spinach (raw), ginger, lime, onions, mixed greens, garlic, broccoli, white rice, vinegar"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561406762.jpg,49.158345714285716,1.1831171428571428,9.864017142857143,0.8884771428571427,"carrot, salt, pepper, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561406789.jpg,112.74720182926829,0.48847012195121947,24.12951646341463,2.313394512195122,"white rice, carrot, salt, pepper, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561406817.jpg,112.50429506172841,0.3946876543209877,23.76230658436214,2.7966942386831275,"carrot, olive oil, couscous, salt, pepper, white rice"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561407208.jpg,152.92290000000003,3.2409724137931035,3.078737931034483,26.131403448275865,"broccoli, white rice, chicken, salt, vinegar, ginger, spinach (raw), green beans, olive oil, soy sauce, garlic, green onions"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561407249.jpg,131.92708214285713,6.225517857142857,4.514478571428572,14.27318035714286,"mustard, olive oil, soy sauce, green onions, broccoli, salt, pears, white rice, vinegar, green beans, spinach (raw), onions, mixed greens, garlic, cherry tomatoes, chicken, ginger"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561407283.jpg,103.05426860465117,4.466541860465116,6.380596511627908,9.604097674418606,"mixed greens, chicken, cherry tomatoes, ginger, spinach (raw), vinegar, green beans, olive oil, mustard, onions, pears, salt, carrot, white rice, pepper, soy sauce, green onions, broccoli, garlic"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561407312.jpg,105.64187438016528,3.2324181818181823,11.187863636363636,7.925225619834711,"chicken, white rice, onions, pepper, couscous, ginger, olive oil, green onions, mustard, garlic, carrot, cherry tomatoes, spinach (raw), vinegar, green beans, salt, broccoli, pears, mixed greens, soy sauce"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561480391.jpg,56.999996460176995,0.3,14.000000000000002,0.7000000000000001,berries
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561480414.jpg,97.02480232558139,3.748062015503876,12.648062015503875,4.222480620155039,"turkey bacon, berries"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561480439.jpg,82.09628941798942,2.5899470899470898,12.75978783068783,3.0407407407407407,"turkey bacon, pineapple, berries"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561480460.jpg,103.03321588447653,5.26173285198556,9.214440433212996,5.251624909747292,"pineapple, scrambled eggs, turkey bacon, berries"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561481606.jpg,251.12765673758864,19.134751773049647,1.547517730496454,17.085106382978722,"bacon, scrambled eggs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561481634.jpg,202.65658201754383,11.909648684210525,12.175437719298246,11.176315789473684,"scrambled eggs, bacon, yam"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561481673.jpg,153.27685308641975,8.410493827160494,11.234568518518518,8.012963580246913,"honeydew melons, yam, bacon, scrambled eggs"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561491121.jpg,112.34810714285715,10.44272142857143,4.223417857142858,2.0208857142857144,"salt, garlic, olive oil, mustard, blueberries, vinegar, spinach (raw), radishes"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561491154.jpg,105.15029493670885,11.680880379746835,3.553375949367089,11.583125316455698,"cherry tomatoes, chive, garlic, olive oil, parsley, spinach (raw), chard, vinegar, fish, shallots, mustard, lemon juice, blueberries, wheat berry, radishes, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561491180.jpg,108.9158930875576,8.613729032258064,9.384485714285715,9.793242857142857,"shallots, fish, spinach (raw), blueberries, wheat berry, olive oil, lemon juice, mustard, salt, parsley, cherry tomatoes, chard, vinegar, radishes, wild rice, chive, garlic"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561491210.jpg,90.97734528985507,6.83651884057971,8.447223550724638,8.08454311594203,"chard, blueberries, cherry tomatoes, radishes, shallots, salt, chive, olive oil, wheat berry, vinegar, spinach (raw), wild rice, fish, garlic, cauliflower, lemon juice, mustard, parsley"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561492161.jpg,112.3481046511628,10.442723255813952,4.223418604651163,2.020886046511628,"blueberries, vinegar, spinach (raw), radishes, garlic, salt, olive oil, mustard"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561492182.jpg,146.29572807017544,4.2727315789473685,23.443315789473683,4.026304678362573,"spinach (raw), vinegar, radishes, fried rice, garlic, salt, mustard, olive oil, blueberries"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561492204.jpg,146.29829999999998,4.696491616766467,14.706800000000001,11.13574880239521,"olive oil, blueberries, onions, tomatoes, salt, fried rice, chicken, pepper, mustard, garlic, bell peppers, millet, jalapenos, spinach (raw), vinegar, radishes"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561492228.jpg,132.82383155737705,6.984740368852458,11.141528483606558,11.926871516393444,"cherry tomatoes, blueberries, jalapenos, vinegar, pepper, chicken, parsley, salt, lemon juice, tomatoes, mustard, olive oil, chive, shallots, spinach (raw), chard, radishes, millet, bell peppers, garlic, fish, fried rice, onions, wheat berry"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561492519.jpg,131.70874126213593,1.433980582524272,25.426212621359223,5.596116504854369,"banana with peel, wheat bread"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561492628.jpg,44.0,2.1,4.3,3.2,caesar salad
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561492665.jpg,88.11898172043011,9.241943010752689,5.0419440860215055,11.120678494623656,"green onions, salt, caesar salad, garlic, onions, olive oil, country rice, fish"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561492687.jpg,97.78301111111112,8.263896296296297,8.494451851851853,10.228917592592593,"olive oil, fish, garlic, caesar salad, fried rice, green onions, country rice, onions, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561492703.jpg,84.42580373134328,6.9092701492537305,7.497028358208955,8.416460447761194,"caesar salad, green onions, fried rice, country rice, olive oil, onions, squash, fish, salt, garlic"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561493975.jpg,123.44491320754716,11.7302179245283,4.026299999999999,2.3998490566037733,"chard, vinegar, blueberries, pepper, salt, olive oil, walnuts, arugula, mustard"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561494001.jpg,75.31844953703704,6.409554166666667,3.683865740740741,1.6298203703703704,"walnuts, salt, squash, mustard, olive oil, chard, arugula, vinegar, blueberries, pepper"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561494032.jpg,60.40320879478828,4.598578827361564,4.073990879478828,1.6802644951140064,"salt, walnuts, mustard, olive oil, arugula, chard, blueberries, vinegar, squash, cauliflower, pepper"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561567053.jpg,30.0,0.2,7.6,0.6,watermelon
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561567086.jpg,78.86962044198894,0.2,18.921547513812158,1.1193370165745855,"watermelon, yam"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574215.jpg,69.57872313432836,5.880850746268657,3.508511194029851,1.6574470149253728,"olives, bell peppers, lettuce, cucumbers, onions, cherry tomatoes, feta cheese, vinaigrette"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574368.jpg,44.0,2.1,4.3,3.2,caesar salad
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574394.jpg,75.00289390243903,5.858134146341463,4.193190243902439,2.8877463414634144,"walnuts, caesar salad, mustard, olive oil, vinegar, blueberries, chard, arugula, pepper, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574428.jpg,48.838588953488376,2.9498081395348836,4.615358139534884,2.3185767441860463,"walnuts, caesar salad, salt, mustard, olive oil, blueberries, chard, arugula, vinegar, pepper, cauliflower"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574456.jpg,93.8513198156682,4.28740599078341,10.605261751152074,4.160346082949308,"caesar salad, walnuts, cheese pizza, salt, mustard, vinegar, blueberries, arugula, chard, olive oil, pepper, cauliflower"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574479.jpg,124.1002627986348,6.309398634812287,8.62423037542662,8.380172354948806,"beef, walnuts, salt, onions, bok choy, olive oil, mustard, arugula, vinegar, blueberries, chard, millet, cauliflower, cheese pizza, spinach (cooked), caesar salad, shallots, pepper"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574600.jpg,32.980392,1.176471,5.784314,0.980392,"salt, olive oil, eggplant"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574623.jpg,77.37025197368422,2.638276315789474,4.618698684210526,9.14683552631579,"arugula, eggplant, rosemary, salt, shallots, white wine, pepper, basil, lemon juice, oregano, olive oil, thyme, cream, butter, garlic, chicken, wheat berry, mushroom"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574783.jpg,123.44492083333334,11.730220833333332,4.0263,2.3998500000000003,"salt, mustard, blueberries, pepper, arugula, chard, vinegar, olive oil, walnuts"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574815.jpg,84.10444831460674,7.458208988764045,3.648139325842696,1.8576449438202247,"olive oil, blueberries, vinaigrette, walnuts, salt, cucumbers, onions, olives, feta cheese, arugula, vinegar, chard, pepper, cherry tomatoes, bell peppers, lettuce, mustard"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574848.jpg,117.58600064516129,6.60286258064516,3.1069354838709677,11.648590322580645,"basil, feta cheese, pepper, shallots, cucumbers, olive oil, blueberries, wheat berry, vinegar, chard, chicken, cherry tomatoes, bell peppers, onions, mustard, white wine, lemon juice, cream, oregano, vinaigrette, olives, mushroom, arugula, walnuts, garlic, butter, salt, rosemary, lettuce, thyme"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561574974.jpg,32.98039210526316,1.176470394736842,5.784313815789473,0.980392105263158,"eggplant, olive oil, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575033.jpg,104.55613923303835,3.5335362831858403,3.9048342182890856,14.148248672566371,"oregano, pepper, chicken, basil, lemon juice, garlic, salt, shallots, thyme, butter, olive oil, eggplant, mushroom, arugula, cream, white wine, rosemary, wheat berry"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575068.jpg,96.7744740825688,4.055759862385321,3.816661009174312,11.369332568807339,"eggplant, thyme, lemon juice, rosemary, salt, white wine, basil, lettuce, chicken, cucumbers, cherry tomatoes, pepper, mushroom, oregano, wheat berry, olive oil, butter, onions, shallots, garlic, bell peppers, olives, vinaigrette, feta cheese, arugula, cream"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575170.jpg,25.0,0.3,5.0,1.7999999999999998,cauliflower
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575192.jpg,52.11406313559321,3.4481533898305083,4.7318199152542375,1.965212711864407,"walnuts, salt, mustard, olive oil, arugula, vinegar, chard, blueberries, pepper, cauliflower"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575274.jpg,210.46898137931035,12.082724827586206,2.9678648275862063,20.42889034482759,"olive oil, onions, salt, shallots, spinach (cooked), millet, bok choy, beef, vinegar"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575300.jpg,164.21106984924623,8.858266834170854,4.604725628140703,15.428085929648242,"olive oil, onions, salt, bell peppers, shallots, spinach (cooked), millet, bok choy, beef, vinegar"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575327.jpg,156.98271764705882,8.217284429065746,8.776264705882353,11.27746989619377,"olive oil, onions, roasted potatoes, bell peppers, salt, spinach (cooked), shallots, bok choy, millet, beef, vinegar"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575347.jpg,169.65139785932723,8.389587155963303,11.59125504587156,11.245225993883793,"olive oil, roasted potatoes, bell peppers, onions, shallots, spinach (cooked), salt, millet, bok choy, pizza, beef, vinegar"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575410.jpg,25.0,0.3,5.0,1.7999999999999998,cauliflower
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575445.jpg,28.82799268292683,0.7204211382113821,5.376215447154472,1.4068544715447155,"salt, eggplant, cauliflower, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575474.jpg,65.60570163934426,2.7137256830601095,9.51516174863388,1.634115300546448,"salt, eggplant, roasted potatoes, cauliflower, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575506.jpg,143.01355572519083,7.720060559796438,6.016606106870229,11.677124173027991,"olive oil, onions, shallots, salt, roasted potatoes, bok choy, millet, cauliflower, spinach (cooked), beef, vinegar, eggplant"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575613.jpg,123.44491142857143,11.730218571428571,4.0263,2.3998485714285716,"walnuts, salt, mustard, olive oil, vinegar, chard, blueberries, arugula, pepper"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575661.jpg,183.75106271929823,11.974498684210525,3.292823245614035,14.893658771929823,"olive oil, blueberries, onions, shallots, salt, walnuts, spinach (cooked), beef, vinegar, chard, mustard, bok choy, millet, pepper, arugula"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575688.jpg,167.92607596685082,10.059076519337017,8.736917127071823,10.157883425414365,"olive oil, chard, vinegar, millet, bok choy, shallots, salt, onions, blueberries, arugula, beef, pepper, walnuts, roasted potatoes, spinach (cooked), mustard"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575951.jpg,234.83425604395603,10.903504395604395,16.388583516483514,16.372234065934066,"salt, onions, cheese pizza, spinach (cooked), beef, millet, bok choy, shallots, vinegar, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575977.jpg,255.95703137254898,12.811950980392156,15.074129411764705,18.74777843137255,"shallots, millet, spinach (cooked), parmesan cheese, onions, olive oil, vinegar, salt, beef, bok choy, cheese pizza"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561575996.jpg,227.325153125,12.38296015625,13.29188515625,15.1021359375,"vinegar, parmesan cheese, millet, bok choy, olives, beef, cheese pizza, salt, shallots, spinach (cooked), onions, olive oil"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561576026.jpg,211.8308826923077,11.380890384615384,14.136930769230771,12.768419230769231,"vinegar, parmesan cheese, millet, bok choy, olives, roasted potatoes, beef, cheese pizza, salt, shallots, spinach (cooked), olive oil, onions"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561576051.jpg,205.52250502793297,10.618748044692737,12.625895530726256,14.320997765363128,"chicken, beef, garlic, butter, arugula, wheat berry, cream, olive oil, thyme, rosemary, salt, white wine, roasted potatoes, pepper, olives, millet, parmesan cheese, vinegar, mushroom, oregano, basil, lemon juice, bok choy, onions, cheese pizza, spinach (cooked), shallots"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561576074.jpg,173.4006388888889,8.834056481481483,11.131182407407408,12.02203101851852,"beef, cheese pizza, white wine, olives, lemon juice, thyme, rosemary, arugula, olive oil, onions, mushroom, spinach (cooked), roasted potatoes, shallots, oregano, garlic, bok choy, millet, chicken, pepper, wheat berry, vinegar, parmesan cheese, butter, cream, basil, cherry tomatoes, salt"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561576212.jpg,140.99999611650483,6.799999999999999,18.000000970873785,2.0999999999999996,roasted potatoes
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561576257.jpg,134.9850671641791,7.702238805970149,15.29328358208955,1.7992537313432835,"olives, roasted potatoes"
/content/drive/MyDrive/Colab Notebooks/Capstone/hf_food_images/dish_1561576295.jpg,107.35652543103448,6.93285948275862,10.315232327586207,1.7393525862068966,"onions, cucumbers, lettuce, bell peppers, roasted potatoes, olives, vinaigrette, cherry tomatoes, feta cheese"
